,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MasVnrArea_cap
0,-1.7257484356855872,0.07443144997876582,0.5183676469776676,-0.3355706745997392,0.06532553344640255,0.7244499105429458,0.3382810489316357,0.026621743403250856,0.6204612402322707,0.2401339363166287,0.852928084562481,0.39660011571911186,0.10362079073996543,0.43277551499392786,-0.25471607682775954,0.6345462998257232,-0.5365280664630259,1.0399312451840992,0.8706221517188406,0.5262353682781271,0.13425503614669426,1.2704337905826883,1.2968852904376125,-0.7977877064874213,0.7162980269004595,-0.9602032165371956,0.3733099947665217,0.3747369397612686,0.22743699151242758,0.2920800634543452,0.70202080209543,0.7466245052619778,0.5883195281079415,0.3649746599160283,0.0,-0.9944197453356842,-0.5955724830240408,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,-0.8294458588211759,1.150113149063773,-0.12157712675515239,0.4070086678680064,1.085132931916584,-0.24536661989153416,0.7989353958186356,1.2058876787437824,0.16369416132613812,-0.1827464041191554,-0.10938175776013301,0.9153178553992869,0.2609119753995056,-0.9638858458429985,0.30424189545147184,0.3577093543573869,0.2891764323379797,-0.790265253447922,0.3078060992860041,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,-1.5971996552905174,0.14358397099806092,0.39155337600005463,0.46693319645318626,0.41767855166886103,0.7162980269004595
1,-1.723380417719907,-0.8713251967705461,0.5183676469776676,-0.025693886717153985,0.06532553344640255,0.7244499105429458,0.3382810489316357,0.026621743403250856,-1.9756148005759078,0.2401339363166287,-1.387800660176425,-2.4509470078096682,0.10362079073996543,0.43277551499392786,0.866099155716963,-0.10227884437980397,2.1658891624755916,0.150559932493859,-0.44933326513191707,0.5262353682781271,0.13425503614669426,-0.4132714324772314,-0.38907320854575067,0.7801575416722247,-0.6634132171192786,0.731681839087013,0.3733099947665217,0.3227417981169988,0.22743699151242758,0.2920800634543452,-1.5170847312561513,-0.7273988698803409,1.2150401001616775,0.3649746599160283,0.0,-0.6839742111399333,0.5012866377761293,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,0.28340957208293965,-0.8021871164794266,-0.12157712675515239,-0.5080907768118889,-0.8349268423518581,3.879129419237587,0.7989353958186356,-0.7740116263564744,0.16369416132613812,-0.1827464041191554,0.637285746574934,-0.3214561272072139,0.2609119753995056,0.5880033381140298,0.30424189545147184,-0.06497250435758371,0.2891764323379797,1.700127055628438,-0.8021657429053947,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,-0.48897070528058584,-0.6100984343893187,0.39155337600005463,0.46693319645318626,0.026119444085282745,-0.6634132171192786
2,-1.7210123997542266,0.07443144997876582,0.5183676469776676,0.41891193937525095,0.06532553344640255,-1.039507618946969,0.3382810489316357,0.026621743403250856,0.6204612402322707,0.2401339363166287,0.852928084562481,0.39660011571911186,0.10362079073996543,0.43277551499392786,-0.25471607682775954,0.6345462998257232,-0.5365280664630259,0.9740518886885259,0.8217349140577015,0.5262353682781271,0.13425503614669426,1.2704337905826883,1.2968852904376125,-0.7977877064874213,0.47696036212152537,-0.9602032165371956,0.3733099947665217,0.3747369397612686,0.22743699151242758,0.2920800634543452,-1.569073640175609,0.7466245052619778,0.08141318306447864,0.3649746599160283,0.0,-0.33646055345812265,-0.42266858220825043,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,-0.6540203721761922,1.1775459396803052,-0.12157712675515239,0.5622487522333457,1.085132931916584,-0.24536661989153416,0.7989353958186356,1.2058876787437824,0.16369416132613812,-0.1827464041191554,-0.10938175776013301,-0.3214561272072139,0.2609119753995056,0.5880033381140298,0.30424189545147184,0.6459015307539577,0.2891764323379797,-0.790265253447922,-0.037922835167054525,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,0.9886678947326561,0.14358397099806092,0.39155337600005463,0.46693319645318626,0.6352113892152934,0.47696036212152537
3,-1.7186443817885464,0.31087061166609375,0.5183676469776676,-0.03916679053813595,0.06532553344640255,-1.039507618946969,0.3382810489316357,0.026621743403250856,-1.4129977019487483,0.2401339363166287,-0.7499289737179042,0.39660011571911186,0.10362079073996543,0.43277551499392786,-0.25471607682775954,0.6345462998257232,-0.5365280664630259,-1.8587604406211282,-0.7426566910987521,0.5262353682781271,0.13425503614669426,-0.49569056927037436,-1.4233668976383813,0.7801575416722247,-0.6634132171192786,0.731681839087013,0.3733099947665217,-2.7969667005391847,0.46154855173162035,-3.3970850751146475,0.70202080209543,-0.7273988698803409,-0.5406991494888621,0.3649746599160283,0.0,-0.09088423536297642,-0.8657348280487133,0.13696247757633004,-1.3883685293564014,0.24669110010907921,0.29343294658845454,-0.5416384197942495,0.9260786923620943,-0.12157712675515239,0.4213070966911297,1.085132931916584,-0.24536661989153416,-1.0176455685870225,-0.7740116263564744,0.16369416132613812,-0.1827464041191554,-0.10938175776013301,0.29693086409603653,0.2609119753995056,0.5880033381140298,1.6467092591310912,0.8092104307120145,0.2891764323379797,-0.790265253447922,-0.16529665312344455,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,-1.5971996552905174,-1.3637808397766984,0.39155337600005463,-2.1395884152316644,-0.5757214064598468,-0.6634132171192786
4,-1.7162763638228662,0.07443144997876582,0.5183676469776676,1.2299807493983654,0.06532553344640255,-1.039507618946969,0.3382810489316357,0.026621743403250856,-1.9756148005759078,0.2401339363166287,-0.897130132131409,0.39660011571911186,0.10362079073996543,0.43277551499392786,-0.25471607682775954,1.3713714440312503,-0.5365280664630259,0.9411122104407392,0.723960438735423,0.5262353682781271,0.13425503614669426,1.2704337905826883,1.2968852904376125,-0.7977877064874213,1.8003568614873964,-0.9602032165371956,0.3733099947665217,0.3747369397612686,0.22743699151242758,0.2920800634543452,-1.2762939952081376,0.7466245052619778,0.47080942084786603,0.3649746599160283,0.0,-0.2067221212569133,0.1851966940972625,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,-0.03729014568992126,1.6050402601212634,-0.12157712675515239,1.4038134201086065,1.085132931916584,-0.24536661989153416,0.7989353958186356,1.2058876787437824,1.3997163848154806,-0.1827464041191554,-0.10938175776013301,1.5337048467025372,0.2609119753995056,0.5880033381140298,1.6467092591310912,1.741031801060927,0.2891764323379797,0.8142828114603368,0.7263200725712856,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,2.0968968447425875,0.14358397099806092,0.39155337600005463,0.46693319645318626,1.0195194022139906,1.8003568614873964
5,-1.7139083458571858,-0.16200771170856215,0.5183676469776676,1.1909093283175176,0.06532553344640255,-1.039507618946969,0.3382810489316357,0.026621743403250856,0.6204612402322707,0.2401339363166287,-0.7989960265224059,0.39660011571911186,0.10362079073996543,0.43277551499392786,-1.5156332134405723,-0.8391039885853312,-0.5365280664630259,0.7105344627062324,0.47952425042972724,0.5262353682781271,0.13425503614669426,1.2704337905826883,1.2968852904376125,0.7801575416722247,-0.6634132171192786,0.731681839087013,0.3733099947665217,-3.7198804647249726,0.22743699151242758,0.2920800634543452,0.70202080209543,0.7466245052619778,0.6482266416130781,0.3649746599160283,0.0,-1.1936609090732557,-0.7576698900388442,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,-0.9939072525508482,0.49172617426700305,-0.12157712675515239,-0.3038275079101265,1.085132931916584,-0.24536661989153416,-1.0176455685870225,1.2058876787437824,-2.308350285652547,-0.1827464041191554,0.637285746574934,-0.9398431185104642,0.2609119753995056,-0.9638858458429985,0.30424189545147184,0.031091554441273234,0.2891764323379797,-0.4559844065920347,-0.25627795166372314,0.0,10.76078982850626,0.0,-0.06985515791341268,1.3315950630871305,1.3580775447359668,0.8972663763854405,0.39155337600005463,0.46693319645318626,-0.5322148389505603,-0.6634132171192786
6,-1.7115403278915056,-0.8713251967705461,0.5183676469776676,0.10472382226995146,0.06532553344640255,0.7244499105429458,0.3382810489316357,0.026621743403250856,0.6204612402322707,0.2401339363166287,-0.21019139286838676,0.39660011571911186,0.10362079073996543,0.43277551499392786,0.866099155716963,1.3713714440312503,-0.5365280664630259,1.0728709234318858,0.968396627041119,0.5262353682781271,0.13425503614669426,1.2704337905826883,1.2968852904376125,-2.0424773424403226,0.6459045960831259,-0.9602032165371956,0.3733099947665217,0.3747369397612686,-2.7079618020051432,0.2920800634543452,-1.2762939952081376,0.7466245052619778,2.115950922488923,0.3649746599160283,0.0,-0.607521206449935,1.6467749806807404,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,1.46753160693658,-0.8021871164794266,-0.12157712675515239,0.3743265448437244,1.085132931916584,-0.24536661989153416,0.7989353958186356,-0.7740116263564744,0.16369416132613812,-0.1827464041191554,-0.10938175776013301,0.29693086409603653,0.2609119753995056,0.5880033381140298,0.30424189545147184,0.7803912130723574,0.2891764323379797,1.3407751452583592,0.2350210604537812,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,0.6192582447293457,-0.6100984343893187,0.39155337600005463,0.46693319645318626,1.8461441848904336,0.6459045960831259
7,-1.7091723099258254,0.07443144997876582,0.5183676469776676,0.18502232904300397,0.06532553344640255,-1.039507618946969,0.3382810489316357,0.026621743403250856,-1.4129977019487483,0.2401339363166287,-0.3737482355500587,-2.590215688087058,0.10362079073996543,0.43277551499392786,-0.25471607682775954,0.6345462998257232,0.3642776765165132,0.051740897750498976,-0.5959949781153346,0.5262353682781271,0.13425503614669426,-0.3956101888787008,-0.4249446659709286,-2.0424773424403226,1.026029122496727,0.731681839087013,0.3733099947665217,0.3227417981169988,0.22743699151242758,0.2920800634543452,-1.569073640175609,-0.7273988698803409,0.940849849888168,-2.758120787775982,0.0,-0.8415137359556875,0.08253500298788699,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,-0.14144902838538037,1.4450156481914929,-0.12157712675515239,1.1832090896947032,1.085132931916584,-0.24536661989153416,0.7989353958186356,1.2058876787437824,0.16369416132613812,-0.1827464041191554,0.637285746574934,0.29693086409603653,0.2609119753995056,2.139892522071058,0.30424189545147184,0.05030436620104462,0.2891764323379797,1.1736347218304157,2.6505745366981777,0.0,-0.11549310712902375,0.0,-0.06985515791341268,0.6240689529688646,1.7274871947392771,0.8972663763854405,0.39155337600005463,0.46693319645318626,0.2944099437258827,1.026029122496727
8,-1.706804291960145,-0.16200771170856215,-1.7897885599179209,-0.9634079926574989,0.06532553344640255,0.7244499105429458,0.3382810489316357,0.026621743403250856,0.6204612402322707,0.2401339363166287,0.24776776664029476,-2.5205813479483634,0.10362079073996543,0.43277551499392786,-1.5156332134405723,0.6345462998257232,-0.5365280664630259,-1.3317255886565413,-1.7204014443215356,0.5262353682781271,0.13425503614669426,-1.4140752363939668,-1.4233668976383813,0.7801575416722247,-0.6634132171192786,0.731681839087013,0.3733099947665217,-2.7969667005391847,0.46154855173162035,0.2920800634543452,0.70202080209543,0.8541053763661052,-1.0383890155315347,0.3649746599160283,0.0,0.8636199444030636,-0.33621663180035527,0.13696247757633004,-1.3883685293564014,0.24669110010907921,-3.5630887259646786,-0.3744360028357494,0.9169344288232503,-0.12157712675515239,0.5377371599651343,-0.8349268423518581,-0.24536661989153416,0.7989353958186356,-0.7740116263564744,-1.0723280621632043,4.876820706003336,0.637285746574934,0.9153178553992869,-3.8172393367732655,2.139892522071058,0.30424189545147184,-0.026546880838040934,0.2891764323379797,-0.03813334802217569,-0.8021657429053947,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,-0.8583803552838963,0.14358397099806092,0.39155337600005463,-2.1395884152316644,-0.7221935170744446,-0.6634132171192786
9,-1.7044362739944647,3.1481405519140293,0.5183676469776676,-0.6131124933119678,0.06532553344640255,0.7244499105429458,0.3382810489316357,0.026621743403250856,-1.4129977019487483,0.2401339363166287,-0.6681505523770682,-2.5205813479483634,-9.660348609955541,-2.4226879464345625,-2.1066881212278283,-0.8391039885853312,0.3642776765165132,-1.068208162674248,-1.7204014443215356,0.5262353682781271,0.13425503614669426,-0.4132714324772314,-0.38907320854575067,0.7801575416722247,-0.6634132171192786,0.731681839087013,0.3733099947665217,-2.7969667005391847,0.46154855173162035,0.2920800634543452,0.70202080209543,0.7466245052619778,0.9224168918865875,0.3649746599160283,0.0,-1.0175873225144716,-0.23085331724073302,0.13696247757633004,0.9083043596032795,0.24669110010907921,0.29343294658845454,-0.22367972525021648,-0.8021871164794266,-0.12157712675515239,-0.8859778242801492,1.085132931916584,-0.24536661989153416,-1.0176455685870225,-0.7740116263564744,-1.0723280621632043,4.876820706003336,0.637285746574934,-0.9398431185104642,0.2609119753995056,2.139892522071058,-1.0382254682281475,-1.2897892540430098,0.2891764323379797,-0.790265253447922,-0.7293807040731718,0.0,-0.11549310712902375,0.0,-0.06985515791341268,-0.08345715714940145,-1.9666093052938278,0.14358397099806092,0.39155337600005463,0.46693319645318626,-0.8947695681946143,-0.6634132171192786
